1;29926983.790491614;198227.00825892857;False;equal;1;1;0;0
2;15021362.457972085;54767.56268601191;False;equal;1;1;0;0
3;11009812.928515095;20455.42107514881;False;equal;1;1;0;0
4;9832471.973611724;92006.21436011905;False;equal;1;1;0;0
5;8695045.554388974;14001.004402281746;False;equal;1;1;0;0
6;8128721.601178508;145916.49836309525;False;equal;1;1;0;0
7;7580961.592094359;8555.113736979167;False;equal;1;1;0;0
8;7266702.793763882;9702.557366071429;False;equal;1;1;0;0
9;6884788.655974018;81199.81483134921;False;equal;1;1;0;0
10;6634249.334207278;44794.32483878968;False;equal;1;1;0;0
11;6406343.281050034;1097.581784784226;False;equal;1;1;0;0
12;6246248.48980747;23143.47566344246;False;equal;1;1;0;0
13;6082042.2059167;27554.23511904762;False;equal;1;1;0;0
14;5916850.547073488;1736952.5293650795;False;equal;1;1;0;0
15;5687951.868186446;4157.24718734499;False;equal;1;1;0;0
16;5569198.980666417;107984.26383928572;False;equal;1;1;0;0
17;5465268.937834657;1124601.2833333334;False;equal;1;1;0;0
18;5288416.92628327;370.53321775406124;False;equal;1;1;0;0
19;5194647.360665031;2577.960554625496;False;equal;1;1;0;0
20;5093451.949053326;1680901.5456349207;False;equal;1;1;0;0
21;4948614.080916434;5075758.1650793655;False;equal;1;1;0;0
22;4866219.459928612;4474.882267640129;False;equal;1;1;0;0
23;4779333.873847902;4773077.031746032;False;equal;1;1;0;0
24;4662778.689752762;59823.81148313492;False;equal;1;1;0;0
25;4580065.617715268;27817.10183531746;False;equal;1;1;0;0
26;4488553.53797992;95820.34995039682;False;equal;1;1;0;0
27;4415315.065438888;1244.1969401041667;False;equal;1;1;0;0
28;4336027.657137522;557.2462175641741;False;equal;1;1;0;0
1;77742064.1321297;106815.82599206349;False;equal;1;2;0;0
2;38906462.435157835;35334.411681547615;False;equal;1;2;0;0
3;27011585.668435197;932049.5904761904;False;equal;1;2;0;0
4;22705306.400670122;3196.5587390718006;False;equal;1;2;0;0
5;19796505.42924626;1369978.4924603174;False;equal;1;2;0;0
6;18353941.224035427;4985.809113033234;False;equal;1;2;0;0
7;16936919.680532765;406408.2363095238;False;equal;1;2;0;0
8;15598961.99053636;10166.97212921627;False;equal;1;2;0;0
9;15004491.668703808;372381.2822420635;False;equal;1;2;0;0
10;14148006.55771533;626031.870436508;False;equal;1;2;0;0
11;13608123.740755796;504.3716285342262;False;equal;1;2;0;0
12;12880729.923203168;18852.126500496033;False;equal;1;2;0;0
13;12292477.731834482;404.91711173890127;False;equal;1;2;0;0
14;11758057.339985155;1898089.2234126984;False;equal;1;2;0;0
15;11458511.107257854;227030.20476190475;False;equal;1;2;0;0
16;11003889.856280336;2585.128997705853;False;equal;1;2;0;0
17;10585101.78665758;6899.312898375496;False;equal;1;2;0;0
18;10309216.83181502;418.15945676773316;False;equal;1;2;0;0
19;9959699.163630078;15646.422290426588;False;equal;1;2;0;0
20;9658946.775737908;31504.995200892856;False;equal;1;2;0;0
21;9399189.634368556;10504.948031374008;False;equal;1;2;0;0
22;9094877.52707739;22773.256460813493;False;equal;1;2;0;0
23;8821638.57223389;471.5559171161954;False;equal;1;2;0;0
1;29926983.790491614;198227.00825892857;False;decre;1;1;0;0
2;15021362.457972085;54767.56268601191;False;decre;1;1;0;0
3;11009812.928515095;20455.42107514881;False;decre;1;1;0;0
4;9832471.973611724;92006.21436011905;False;decre;1;1;0;0
5;8695045.554388974;14001.004402281746;False;decre;1;1;0;0
6;8128721.601178508;145916.49836309525;False;decre;1;1;0;0
7;7580961.592094359;8555.113736979167;False;decre;1;1;0;0
8;7266702.793763882;9702.557366071429;False;decre;1;1;0;0
9;6884788.655974018;81199.81483134921;False;decre;1;1;0;0
10;6634249.334207278;44794.32483878968;False;decre;1;1;0;0
11;6406343.281050034;1097.581784784226;False;decre;1;1;0;0
12;6246248.48980747;23143.47566344246;False;decre;1;1;0;0
13;6082042.2059167;27554.23511904762;False;decre;1;1;0;0
14;5916850.547073488;1736952.5293650795;False;decre;1;1;0;0
15;5687951.868186446;4157.24718734499;False;decre;1;1;0;0
16;5569198.980666417;107984.26383928572;False;decre;1;1;0;0
17;5465268.937834657;1124601.2833333334;False;decre;1;1;0;0
18;5288416.92628327;370.53321775406124;False;decre;1;1;0;0
19;5194647.360665031;2577.960554625496;False;decre;1;1;0;0
20;5093451.949053326;1680901.5456349207;False;decre;1;1;0;0
21;4948614.080916434;5075758.1650793655;False;decre;1;1;0;0
22;4866219.459928612;4474.882267640129;False;decre;1;1;0;0
23;4779333.873847902;4773077.031746032;False;decre;1;1;0;0
24;4662778.689752762;59823.81148313492;False;decre;1;1;0;0
25;4580065.617715268;27817.10183531746;False;decre;1;1;0;0
26;4488553.53797992;95820.34995039682;False;decre;1;1;0;0
27;4415315.065438888;1244.1969401041667;False;decre;1;1;0;0
28;4336027.657137522;557.2462175641741;False;decre;1;1;0;0
1;243640134.72088176;11191.583479042658;False;equal;1;4;0;0
2;121822981.0281712;3089.4521185980902;False;equal;1;4;0;0
3;81215713.26711631;444.99864618210563;False;equal;1;4;0;0
4;63353986.36824975;5942645.003174603;False;equal;1;4;0;0
5;53832076.21980634;6308862.903174603;False;equal;1;4;0;0
6;46566193.92360173;354.4722368028429;False;equal;1;4;0;0
7;41625581.74507339;961.9314615885417;False;equal;1;4;0;0
8;38179166.49970517;277.8381601969401;False;equal;1;4;0;0
9;35170895.073213555;4087.0522515190974;False;equal;1;4;0;0
10;32519116.447888065;10044.693753100199;False;equal;1;4;0;0
